1650545970134, 0.00453942, -0.0279969, -0.0460302
1650545970135, 0.00453942, -0.0279969, -0.0460302
1650545970136, 0.00453942, -0.0279969, -0.0460302
1650545970137, 0.00453942, -0.0279969, -0.0460302
1650545970138, 0.00451956, -0.0279814, -0.0460066
1650545970139, 0.004465, -0.0278897, -0.0458694
1650545970140, 0.00437824, -0.0277457, -0.0456446
1650545970141, 0.00429159, -0.0275789, -0.0454072
1650545970143, 0.00421945, -0.0274152, -0.0452211
1650545970145, 0.00418552, -0.0271103, -0.0449671
1650545970145, 0.00417331, -0.0269704, -0.0448391
1650545970147, 0.0041674, -0.0268547, -0.0446964
1650545970147, 0.00413664, -0.0267457, -0.0445302
1650545970148, 0.00410171, -0.0266359, -0.0443513
1650545970149, 0.00405384, -0.0265123, -0.0441747
1650545970150, 0.00399301, -0.0263748, -0.0440002
1650545970151, 0.00391735, -0.0262119, -0.0438151
1650545970152, 0.0038335, -0.0260248, -0.043592
1650545970153, 0.00373043, -0.0258116, -0.0433456
1650545970154, 0.00362457, -0.025587, -0.0430868
1650545970155, 0.00351579, -0.0253281, -0.0428029
1650545970156, 0.00341855, -0.0250605, -0.0425045
1650545970157, 0.00331582, -0.0247698, -0.0421811
1650545970158, 0.00321809, -0.0244806, -0.0418307
1650545970159, 0.00311233, -0.0241793, -0.0414556
1650545970160, 0.00301109, -0.0238794, -0.0410537
1650545970161, 0.00291408, -0.0235696, -0.040665
1650545970162, 0.00281515, -0.0232601, -0.040277
1650545970163, 0.00271616, -0.02294, -0.0398895
1650545970164, 0.00258746, -0.0226043, -0.0395067
1650545970167, 0.00246295, -0.0222591, -0.0391371
1650545970168, 0.00197379, -0.0211657, -0.0379423
1650545970169, 0.00197379, -0.0211657, -0.0379423
1650545970170, 0.00180973, -0.0207736, -0.0375151
1650545970171, 0.00164, -0.0203708, -0.0370762
1650545970172, 0.00145968, -0.0199566, -0.0366134
1650545970173, 0.00130599, -0.0195476, -0.0361474
1650545970174, 0.00115605, -0.0191294, -0.0356555
1650545970175, 0.0010177, -0.0187139, -0.0351627
1650545970176, 0.000876085, -0.0182992, -0.0346709
1650545970177, 0.000726272, -0.0178845, -0.0341679
1650545970178, 0.000559657, -0.0174579, -0.0336681
1650545970179, 0.000384568, -0.0170315, -0.0331573
1650545970180, 0.000207301, -0.0165954, -0.0326476
1650545970181, 1.67532e-05, -0.016159, -0.0321535
1650545970182, -0.000176, -0.015713, -0.0316605
1650545970183, -0.000350903, -0.0152599, -0.0311787
1650545970184, -0.00053755, -0.0147852, -0.0306738
1650545970185, -0.000707754, -0.014314, -0.0301801
1650545970186, -0.00103385, -0.0133667, -0.02918
1650545970196, -0.00119542, -0.01289, -0.0286616
1650545970196, -0.00258158, -0.00854096, -0.0239819
1650545970197, -0.00258158, -0.00854096, -0.0239819
1650545970198, -0.00273115, -0.00806827, -0.0234815
1650545970199, -0.0030332, -0.00708456, -0.022496
1650545970200, -0.00317201, -0.0065953, -0.0220084
1650545970201, -0.00329344, -0.00610807, -0.0215312
1650545970202, -0.00341859, -0.00562174, -0.021055
1650545970203, -0.00354701, -0.00512592, -0.0205799
1650545970204, -0.00365576, -0.00463193, -0.0200896
1650545970205, -0.00377651, -0.0041281, -0.0196142
1650545970206, -0.00385205, -0.00363699, -0.0191689
1650545970207, -0.00394573, -0.00313572, -0.018727
1650545970208, -0.00400656, -0.00263594, -0.0182921
1650545970209, -0.00408576, -0.0021364, -0.0178605
1650545970210, -0.0041752, -0.00164776, -0.0174184
1650545970211, -0.0042612, -0.00113917, -0.0169884
1650545970212, -0.00435746, -0.00063124, -0.016548
1650545970213, -0.00444375, -0.000124094, -0.0161307
1650545970214, -0.0045117, 0.000372088, -0.0157226
1650545970215, -0.00458279, 0.000847075, -0.0153151
1650545970216, -0.00464987, 0.00130095, -0.0149193
1650545970217, -0.00470581, 0.00174422, -0.0145462
1650545970218, -0.00474954, 0.00218734, -0.0141709
1650545970219, -0.00478193, 0.00263045, -0.0138179
1650545970220, -0.0048317, 0.00307299, -0.0134682
1650545970221, -0.00486207, 0.00351578, -0.0131269
1650545970222, -0.00486207, 0.00351578, -0.0131269
1650545970223, -0.00488781, 0.00395859, -0.0127969
1650545970224, -0.00490847, 0.00439118, -0.0124781
1650545970225, -0.00493908, 0.00482335, -0.0121734
1650545970226, -0.0049499, 0.00525623, -0.0118768
1650545970227, -0.00496284, 0.00567875, -0.011605
1650545970228, -0.00498449, 0.00609057, -0.0113226
1650545970229, -0.00500789, 0.00649197, -0.011065
1650545970230, -0.00501717, 0.00687345, -0.0108045
1650545970231, -0.00502754, 0.00724462, -0.0105441
1650545970232, -0.00502491, 0.00761661, -0.0103053
1650545970233, -0.0050152, 0.00796852, -0.0100774
1650545970234, -0.00499885, 0.00831069, -0.00986017
1650545970236, -0.0049905, 0.00864219, -0.00965685
1650545970237, -0.00496032, 0.00927557, -0.00927162
1650545970238, -0.00491791, 0.0098899, -0.0089323
1650545970239, -0.00488861, 0.0101721, -0.00878555
1650545970240, -0.00486656, 0.0104436, -0.00865268
1650545970241, -0.00483692, 0.0107055, -0.00853043
1650545970242, -0.00479126, 0.0109482, -0.00842943
1650545970243, -0.00474615, 0.011191, -0.00832834
1650545970244, -0.00474615, 0.011191, -0.00832834
1650545970245, -0.00470698, 0.0114128, -0.00824115
1650545970246, -0.00466079, 0.0116355, -0.00816455
1650545970247, -0.00462783, 0.0118363, -0.00809122
1650545970248, -0.00458028, 0.0120386, -0.00803913
1650545970249, -0.00453111, 0.0122205, -0.00798697
1650545970250, -0.00448096, 0.0123921, -0.00795941
1650545970251, -0.00444471, 0.0125522, -0.00793521
1650545970252, -0.00440018, 0.0127028, -0.00792162
1650545970253, -0.00434733, 0.0128438, -0.00791863
1650545970254, -0.00429228, 0.0129643, -0.00794032
1650545970255, -0.00424378, 0.0130738, -0.00795136
1650545970256, -0.00420873, 0.0131716, -0.00799053
1650545970257, -0.00415058, 0.0132613, -0.00803694
1650545970258, -0.00412078, 0.0133377, -0.00809021
1650545970259, -0.00408145, 0.0133941, -0.00815417
1650545970260, -0.00403475, 0.0134514, -0.00822883
1650545970261, -0.00399428, 0.0134976, -0.00831763
1650545970262, -0.00394539, 0.0135342, -0.00841716
1650545970263, -0.00392376, 0.0135469, -0.00852358
1650545970264, -0.00388016, 0.013562, -0.00863735
1650545970265, -0.00385024, 0.0135651, -0.00875459
1650545970266, -0.00382665, 0.0135571, -0.00888599
1650545970267, -0.00380833, 0.0135275, -0.00903157
1650545970268, -0.00376817, 0.0135002, -0.00918458
1650545970269, -0.00374071, 0.0134505, -0.00934106
1650545970270, -0.00372084, 0.0134, -0.00951173
1650545970271, -0.00369178, 0.0133294, -0.00969326
1650545970272, -0.00367664, 0.0132469, -0.00987822
