Timestamp,GSR,PPG
1647730460719.096,1276.116279069772,2600.0
1647730460719.384,1276.116279069772,2673.260073260073
1647730460727.928,1276.116279069772,2689.3772893772893
1647730460739.177,1276.116279069772,2660.07326007326
1647730460750.3901,1276.116279069772,2640.29304029304
1647730460750.638,1276.116279069772,2542.124542124542
1647730460761.672,1276.116279069772,2456.4102564102564
1647730460772.811,1276.116279069772,2345.0549450549447
1647730460773.0442,43528.33333333349,2195.6043956043954
1647730460784.21,43528.33333333349,2087.179487179487
1647730460795.492,43528.33333333349,1934.065934065934
1647730460806.612,43528.33333333349,1811.7216117216117
1647730460806.846,43528.33333333349,1710.6227106227104
1647730460817.919,43528.33333333349,1588.278388278388
1647730460831.5488,43528.33333333349,1526.7399267399267
1647730460831.759,43528.33333333349,1438.8278388278388
1647730460837.942,43528.33333333349,1380.2197802197802
1647730460845.4138,43528.33333333349,1356.0439560439559
1647730460861.718,43528.33333333349,1296.7032967032967
1647730460866.502,59347.82608695673,1293.040293040293
1647730460866.621,59347.82608695673,1264.4688644688645
1647730460876.7039,59347.82608695673,1238.8278388278388
1647730460889.212,59347.82608695673,1249.084249084249
1647730460896.518,59347.82608695673,1216.117216117216
1647730460896.6929,59347.82608695673,1230.03663003663
1647730460907.892,59347.82608695673,1231.5018315018315
1647730460919.2148,59347.82608695673,1225.6410256410256
1647730460930.329,59347.82608695673,1265.2014652014652
1647730460930.529,59347.82608695673,1261.5384615384614
1647730460941.706,59347.82608695673,1296.7032967032967
1647730460952.922,81899.99999999984,1334.065934065934
1647730460953.2239,88323.5294117645,1347.985347985348
1647730460969.047,69299.99999999993,1408.7912087912086
1647730460969.249,95840.42553191462,1423.4432234432234
1647730460981.678,73844.26229508186,1457.8754578754579
1647730460991.626,79026.31578947355,1500.3663003663003
1647730460991.909,84990.56603773567,1499.6336996336995
1647730461001.749,69299.99999999993,1539.194139194139
1647730461016.693,91928.57142857119,1531.135531135531
1647730461017.7678,76347.45762711852,1526.7399267399267
1647730461046.5269,76347.45762711852,1536.9963369963368
1647730461046.695,88323.5294117645,1497.4358974358972
1647730461047.853,69299.99999999993,1498.168498168498
1647730461054.2769,88323.5294117645,1465.9340659340658
1647730461065.31,79026.31578947355,1424.1758241758241
1647730461065.5178,71499.99999999991,1413.9194139194137
1647730461071.644,91928.57142857119,1353.113553113553
1647730461086.7258,69299.99999999993,1333.3333333333333
1647730461094.125,84990.56603773567,1304.0293040293038
1647730461094.378,84990.56603773567,1260.8058608058607
1647730461104.1519,71499.99999999991,1260.8058608058607
1647730461119.175,95840.42553191462,1216.8498168498168
1647730461121.632,71499.99999999991,1205.8608058608058
1647730461121.94,79026.31578947355,1199.2673992673992
1647730461137.886,88323.5294117645,1167.7655677655678
1647730461149.139,69299.99999999993,1183.8827838827838
1647730461151.621,91928.57142857119,1157.5091575091574
1647730461159.208,73844.26229508186,1152.3809523809523
1647730461169.224,76347.45762711852,1161.904761904762
1647730461181.553,91928.57142857119,1136.2637362637363
1647730461181.742,69299.99999999993,1158.974358974359
1647730461189.149,88323.5294117645,1150.18315018315
1647730461200.744,79026.31578947355,1146.5201465201465
1647730461211.581,76347.45762711852,1169.9633699633698
1647730461211.79,91928.57142857119,1150.9157509157508
1647730461222.991,69299.99999999993,1176.5567765567764
1647730461235.292,88323.5294117645,1178.021978021978
1647730461235.459,81899.99999999984,1173.6263736263736
1647730461244.143,73844.26229508186,1204.3956043956043
1647730461254.208,91928.57142857119,1186.8131868131868
1647730461266.5479,71499.99999999991,1206.5934065934066
1647730461266.706,81899.99999999984,1216.117216117216
1647730461284.1858,81899.99999999984,1202.9304029304028
1647730461291.6602,71499.99999999991,1233.6996336996335
1647730461294.1301,95840.42553191462,1222.7106227106226
1647730461309.134,73844.26229508186,1238.095238095238
1647730461310.2568,76347.45762711852,1257.142857142857
1647730461310.437,88323.5294117645,1242.4908424908424
1647730461325.396,69299.99999999993,1272.5274725274724
1647730461334.2769,91928.57142857119,1260.07326007326
1647730461335.427,73844.26229508186,1264.4688644688645
1647730461349.171,76347.45762711852,1282.051282051282
1647730461354.2322,91928.57142857119,1255.6776556776556
1647730461369.098,69299.99999999993,1278.3882783882782
1647730461369.3372,91928.57142857119,1269.5970695970695
1647730461376.647,79026.31578947355,1260.8058608058607
1647730461386.6948,71499.99999999991,1279.8534798534797
1647730461396.554,91928.57142857119,1253.4798534798533
1647730461396.75,69299.99999999993,1268.131868131868
1647730461406.749,84990.56603773567,1261.5384615384614
1647730461416.6838,84990.56603773567,1241.0256410256409
1647730461429.032,71499.99999999991,1257.8754578754579
1647730461444.263,95840.42553191462,1227.106227106227
1647730461444.566,71499.99999999991,1234.4322344322343
1647730461445.373,81899.99999999984,1235.164835164835
1647730461460.313,84990.56603773567,1210.989010989011
1647730461469.073,71499.99999999991,1230.03663003663
1647730461469.3,95840.42553191462,1203.6630036630036
