Timestamp,GSR,PPG
1650403402165.0059,1219.3999999999962,1401.4652014652013
1650403402165.415,1219.3999999999962,1402.197802197802
1650403402179.6838,1219.3999999999962,1402.197802197802
1650403402182.15,1219.3999999999962,1402.197802197802
1650403402183.274,1219.3999999999962,1402.197802197802
1650403402183.407,1219.3999999999962,1400.7326007326005
1650403402184.631,1219.3999999999962,1399.2673992673992
1650403402216.0088,1219.3999999999962,1397.069597069597
1650403402216.263,55965.0000000002,1395.6043956043954
1650403402216.572,55965.0000000002,1394.8717948717947
1650403402242.239,55965.0000000002,1394.139194139194
1650403402243.4849,55965.0000000002,1394.139194139194
1650403402253.321,55965.0000000002,1394.8717948717947
1650403402253.499,55965.0000000002,1397.069597069597
1650403402254.6711,55965.0000000002,1398.5347985347985
1650403402257.057,55965.0000000002,1398.5347985347985
1650403402267.056,55965.0000000002,1397.8021978021977
1650403402267.229,55965.0000000002,1397.8021978021977
1650403402277.177,55965.0000000002,1397.069597069597
1650403402304.713,71842.10526315816,1394.8717948717947
1650403402305.9648,71842.10526315816,1394.8717948717947
1650403402306.3271,71842.10526315816,1394.8717948717947
1650403402325.9312,71842.10526315816,1394.139194139194
1650403402326.99,71842.10526315816,1394.8717948717947
1650403402328.283,71842.10526315816,1394.8717948717947
1650403402328.4358,71842.10526315816,1394.8717948717947
1650403402354.756,71842.10526315816,1394.8717948717947
1650403402356.013,71842.10526315816,1393.4065934065934
1650403402387.527,71842.10526315816,1392.6739926739926
1650403402387.746,71842.10526315816,1391.9413919413919
1650403402388.427,71499.99999999991,1391.9413919413919
1650403402393.48,73844.26229508186,1393.4065934065934
1650403402394.682,81899.99999999984,1395.6043956043954
1650403402394.885,69299.99999999993,1395.6043956043954
1650403402424.676,84990.56603773567,1395.6043956043954
1650403402425.762,73844.26229508186,1394.139194139194
1650403402425.868,73844.26229508186,1392.6739926739926
1650403402427.1199,81899.99999999984,1390.4761904761904
1650403402452.358,69299.99999999993,1389.7435897435896
1650403402453.4458,81899.99999999984,1389.7435897435896
1650403402512.034,76347.45762711852,1390.4761904761904
1650403402512.226,73844.26229508186,1390.4761904761904
1650403402515.944,81899.99999999984,1392.6739926739926
1650403402517.172,69299.99999999993,1392.6739926739926
1650403402519.519,79026.31578947355,1394.139194139194
1650403402519.6719,79026.31578947355,1396.3369963369962
1650403402520.894,67231.34328358203,1399.2673992673992
1650403402522.031,81899.99999999984,1400.0
