Timestamp,GSR,PPG
1650361740240.601,182.30232558139528,0.0
1650361740240.8171,182.30232558139528,0.0
1650361740255.372,182.30232558139528,0.0
1650361740261.375,182.30232558139528,0.0
1650361740291.461,182.30232558139528,0.0
1650361740291.669,182.30232558139528,0.0
1650361740292.816,182.30232558139528,0.0
1650361740319.115,182.30232558139528,0.0
1650361740321.574,214.42528735632183,0.0
1650361740321.786,214.42528735632183,0.0
1650361740322.843,214.42528735632183,0.0
1650361740325.0898,214.6602739726027,0.0
1650361740351.49,214.42528735632183,0.0
1650361740351.656,214.6602739726027,0.0
1650361740352.8188,214.6602739726027,0.0
1650361740376.4182,214.8957761930883,0.0
1650361740377.63,214.6602739726027,0.0
1650361740377.773,214.6602739726027,0.0
1650361740379.061,214.6602739726027,0.0
1650361740411.529,214.6602739726027,0.0
1650361740411.8792,214.6602739726027,0.0
1650361740412.962,214.8957761930883,0.0
1650361740437.792,214.8957761930883,0.0
1650361740438.903,214.8957761930883,0.0
1650361740445.191,214.6602739726027,0.0
1650361740445.3772,214.6602739726027,0.0
1650361740446.554,214.8957761930883,0.0
1650361740471.529,214.8957761930883,0.0
1650361740472.6802,214.8957761930883,0.0
1650361740472.835,214.6602739726027,0.0
1650361740496.5269,215.13179571663917,0.0
1650361740497.694,214.8957761930883,0.0
1650361740497.822,214.8957761930883,0.0
1650361740499.1382,215.13179571663917,0.0
1650361740501.554,214.8957761930883,0.0
1650361740528.9458,214.8957761930883,0.0
1650361740529.13,214.8957761930883,0.0
1650361740554.183,215.13179571663917,0.0
1650361740555.333,215.36833424958766,0.0
1650361740559.0452,215.13179571663917,0.0
1650361740561.504,214.8957761930883,0.0
1650361740561.712,215.13179571663917,0.0
1650361740562.791,215.13179571663917,0.0
1650361740591.533,215.13179571663917,0.0
1650361740592.643,215.13179571663917,0.0
1650361740592.774,215.36833424958766,0.0
1650361740616.626,215.36833424958766,0.0
1650361740617.9658,215.13179571663917,0.0
1650361740621.6482,215.36833424958766,0.0
1650361740621.861,215.36833424958766,0.0
1650361740651.619,215.36833424958766,0.0
1650361740652.8188,215.36833424958766,0.0
1650361740677.681,215.13179571663917,0.0
1650361740677.864,215.36833424958766,0.0
1650361740679.004,215.36833424958766,0.0
1650361740685.333,214.6602739726027,0.0
1650361740711.565,215.60539350577872,0.0
1650361740711.821,215.36833424958766,0.0
1650361740712.965,215.36833424958766,0.0
1650361740737.664,215.36833424958766,0.0
1650361740738.892,215.36833424958766,0.0
1650361740739.02,215.36833424958766,0.0
1650361740745.313,215.60539350577872,0.0
1650361740746.447,215.36833424958766,0.0
1650361740771.569,215.60539350577872,0.0
1650361740771.7942,215.36833424958766,0.0
1650361740772.819,215.36833424958766,0.0
1650361740795.157,215.36833424958766,0.0
1650361740796.3591,215.60539350577872,0.0
1650361740796.48,215.60539350577872,0.0
1650361740797.758,215.60539350577872,0.0
1650361740798.938,215.36833424958766,0.0
1650361740823.919,215.60539350577872,0.0
1650361740824.11,215.36833424958766,0.0
1650361740825.15,215.60539350577872,0.0
1650361740825.303,215.84297520661156,0.0
1650361740850.363,215.60539350577872,0.0
1650361740850.5881,215.84297520661156,0.0
1650361740851.55,215.36833424958766,0.0
1650361740859.235,215.84297520661156,0.0
1650361740866.448,215.60539350577872,0.0
1650361740866.632,215.60539350577872,0.0
1650361740891.53,215.84297520661156,0.0
1650361740892.644,215.60539350577872,0.0
1650361740917.8218,216.08108108108107,0.0
1650361740918.031,215.84297520661156,0.0
1650361740919.0928,215.84297520661156,0.0
1650361740925.3098,215.84297520661156,0.0
1650361740926.502,215.60539350577872,0.0
1650361740926.727,216.08108108108107,0.0
1650361740951.555,215.84297520661156,0.0
1650361740952.698,215.84297520661156,0.0
1650361740977.681,216.08108108108107,0.0
1650361740977.873,215.84297520661156,0.0
1650361740979.007,216.08108108108107,0.0
1650361740983.905,216.08108108108107,0.0
1650361741011.6848,215.84297520661156,0.0
1650361741011.946,216.08108108108107,0.0
1650361741012.808,215.84297520661156,0.0
1650361741036.377,216.08108108108107,0.0
1650361741037.607,216.08108108108107,0.0
1650361741037.6821,216.08108108108107,0.0
1650361741039.0042,216.08108108108107,0.0
1650361741046.407,216.08108108108107,0.0
1650361741071.414,215.84297520661156,0.0
1650361741071.534,216.31971286581995,0.0
1650361741072.743,215.84297520661156,0.0
1650361741095.1792,216.31971286581995,0.0
1650361741096.431,216.31971286581995,0.0
1650361741096.625,216.08108108108107,0.0
1650361741104.1711,216.31971286581995,0.0
1650361741105.289,216.08108108108107,0.0
1650361741105.46,216.08108108108107,0.0
1650361741131.541,216.31971286581995,0.0
1650361741132.7751,216.08108108108107,0.0
1650361741157.805,216.31971286581995,0.0
1650361741159.008,216.08108108108107,0.0
1650361741159.218,216.31971286581995,0.0
1650361741167.511,216.31971286581995,0.0
1650361741191.4412,216.31971286581995,0.0
1650361741191.601,216.31971286581995,0.0
1650361741192.744,216.31971286581995,0.0
1650361741217.865,216.31971286581995,0.0
1650361741218.977,216.31971286581995,0.0
1650361741219.1511,216.08108108108107,0.0
1650361741221.599,216.55887230514094,0.0
1650361741222.8342,216.31971286581995,0.0
1650361741251.4329,216.31971286581995,0.0
1650361741251.615,216.31971286581995,0.0
1650361741252.796,216.31971286581995,0.0
1650361741279.123,216.31971286581995,0.0
1650361741281.4382,216.31971286581995,0.0
1650361741281.76,216.31971286581995,0.0
1650361741282.867,216.31971286581995,0.0
1650361741284.052,216.31971286581995,0.0
1650361741311.606,216.55887230514094,0.0
1650361741311.864,216.31971286581995,0.0
1650361741312.9238,216.31971286581995,0.0
1650361741336.548,216.55887230514094,0.0
1650361741337.6218,216.08108108108107,0.0
1650361741337.76,216.31971286581995,0.0
1650361741339.0042,216.55887230514094,0.0
1650361741346.631,216.31971286581995,0.0
1650361741371.529,216.31971286581995,0.0
1650361741371.8618,216.08108108108107,0.0
1650361741372.8062,216.31971286581995,0.0
