Timestamp,GSR,PPG
1648219892063.428,368.2751677852347,0.0
1648219892063.725,368.2751677852347,0.0
1648219892070.61,368.2751677852347,0.0
1648219892071.682,368.2751677852347,0.0
1648219892071.871,368.2751677852347,0.0
1648219892086.3618,368.2751677852347,0.0
1648219892094.388,368.2751677852347,0.0
1648219892120.364,368.2751677852347,0.0
1648219892120.553,427.21374045801525,0.0
1648219892121.674,427.21374045801525,0.0
1648219892144.4211,427.21374045801525,0.0
1648219892145.345,427.21374045801525,0.0
1648219892145.4402,427.21374045801525,0.0
1648219892159.927,427.21374045801525,0.0
1648219892185.49,427.21374045801525,0.0
1648219892186.558,427.21374045801525,0.0
1648219892207.9219,427.21374045801525,0.0
1648219892208.284,427.21374045801525,0.0
1648219892209.2131,427.21374045801525,0.0
1648219892210.4412,426.42924086223053,0.0
1648219892211.677,426.1629722135498,0.0
1648219892211.7988,425.6314312441534,0.0
1648219892237.14,425.8970358814352,0.0
1648219892240.982,425.3661576815207,0.0
1648219892241.2778,425.6314312441534,0.0
1648219892263.0442,424.83660130718954,0.0
1648219892264.185,424.5723172628305,0.0
1648219892265.2869,424.83660130718954,0.0
1648219892270.4958,424.83660130718954,0.0
1648219892270.702,424.5723172628305,0.0
1648219892296.835,424.04473438956194,0.0
1648219892297.844,423.51846106112316,0.0
1648219892321.849,423.78143433716235,0.0
1648219892322.4941,423.25581395348837,0.0
1648219892323.202,422.99349240780913,0.0
1648219892324.411,423.51846106112316,0.0
1648219892335.51,423.25581395348837,0.0
1648219892336.081,422.99349240780913,0.0
1648219892360.474,422.73149581913907,0.0
1648219892361.674,422.4698235840297,0.0
1648219892384.0361,422.73149581913907,0.0
1648219892384.177,422.4698235840297,0.0
1648219892385.391,422.4698235840297,0.0
1648219892386.762,422.4698235840297,0.0
1648219892417.01,422.20847510052585,0.0
1648219892417.355,421.94744976816077,0.0
1648219892418.03,421.94744976816077,0.0
1648219892445.531,421.6867469879518,0.0
1648219892449.037,421.6867469879518,0.0
1648219892449.155,421.4263661623958,0.0
1648219892450.406,421.94744976816077,0.0
1648219892451.539,421.6867469879518,0.0
1648219892451.657,421.6867469879518,0.0
1648219892480.777,421.4263661623958,0.0
1648219892481.7778,421.4263661623958,0.0
1648219892499.492,421.16630669546436,0.0
1648219892501.013,420.90656799259943,0.0
1648219892501.438,420.64714946070876,0.0
1648219892501.7,420.64714946070876,0.0
1648219892510.3918,420.64714946070876,0.0
1648219892510.607,420.38805050816137,0.0
1648219892535.482,420.38805050816137,0.0
1648219892536.697,420.38805050816137,0.0
1648219892561.7249,420.64714946070876,0.0
1648219892562.863,420.64714946070876,0.0
1648219892563.046,420.38805050816137,0.0
1648219892573.2341,420.38805050816137,0.0
1648219892574.576,420.38805050816137,0.0
1648219892607.875,420.38805050816137,0.0
1648219892608.109,420.129270544783,0.0
1648219892609.161,420.38805050816137,0.0
1648219892622.947,420.38805050816137,0.0
1648219892625.277,420.129270544783,0.0
1648219892625.4202,419.8708089818517,0.0
1648219892626.6602,419.8708089818517,0.0
1648219892636.666,419.35483870967744,0.0
1648219892661.782,419.61266523209343,0.0
1648219892662.074,418.8401350107395,0.0
1648219892663.138,419.09732883021184,0.0
1648219892685.617,418.8401350107395,0.0
1648219892688.011,419.09732883021184,0.0
1648219892688.24,418.8401350107395,0.0
1648219892689.337,418.5832566697332,0.0
1648219892698.179,419.09732883021184,0.0
1648219892724.149,418.8401350107395,0.0
1648219892724.3901,419.09732883021184,0.0
1648219892725.426,419.35483870967744,0.0
1648219892744.243,419.09732883021184,0.0
1648219892746.523,419.35483870967744,0.0
1648219892746.666,419.61266523209343,0.0
1648219892747.9502,419.8708089818517,0.0
1648219892774.594,420.129270544783,0.0
1648219892775.417,419.8708089818517,0.0
1648219892775.674,420.129270544783,0.0
1648219892799.314,420.129270544783,0.0
1648219892800.311,419.61266523209343,0.0
1648219892801.527,420.129270544783,0.0
1648219892801.647,419.8708089818517,0.0
1648219892815.4321,419.8708089818517,0.0
1648219892840.698,420.129270544783,0.0
1648219892841.927,420.129270544783,0.0
1648219892842.399,420.129270544783,0.0
1648219892865.601,419.8708089818517,0.0
1648219892866.921,420.129270544783,0.0
1648219892871.77,420.129270544783,0.0
1648219892871.987,419.8708089818517,0.0
1648219892896.944,419.8708089818517,0.0
1648219892898.3381,420.129270544783,0.0
1648219892924.3828,419.8708089818517,0.0
1648219892924.906,419.61266523209343,0.0
1648219892925.554,419.8708089818517,0.0
1648219892934.8608,419.8708089818517,0.0
1648219892936.809,419.8708089818517,0.0
1648219892937.06,419.61266523209343,0.0
1648219892938.0542,419.8708089818517,0.0
1648219892966.733,419.8708089818517,0.0
1648219892967.843,419.8708089818517,0.0
1648219892968.032,419.8708089818517,0.0
1648219892983.0251,419.61266523209343,0.0
1648219892984.082,419.61266523209343,0.0
1648219892985.291,419.61266523209343,0.0
1648219892985.453,419.35483870967744,0.0
1648219893010.736,419.61266523209343,0.0
1648219893012.095,419.61266523209343,0.0
1648219893040.57,419.61266523209343,0.0
1648219893040.841,419.35483870967744,0.0
1648219893041.843,419.35483870967744,0.0
1648219893043.48,419.61266523209343,0.0
1648219893057.939,419.35483870967744,0.0
