Timestamp,GSR,PPG
1650361121613.708,281.40000000000015,0.0
1650361121619.821,281.40000000000015,0.0
1650361121629.512,281.40000000000015,0.0
1650361121655.763,281.40000000000015,0.0
1650361121656.885,281.40000000000015,0.0
1650361121657.083,281.40000000000015,0.0
1650361121683.356,281.40000000000015,0.0
1650361121685.7031,281.40000000000015,0.0
1650361121685.894,374.16905444126076,0.0
1650361121687.0361,374.16905444126076,0.0
1650361121694.932,374.16905444126076,0.0
1650361121720.653,374.16905444126076,0.0
1650361121720.777,374.16905444126076,0.0
1650361121745.821,374.16905444126076,0.0
1650361121747.0552,374.16905444126076,0.0
1650361121771.956,374.16905444126076,0.0
1650361121772.126,374.16905444126076,0.0
1650361121773.385,374.16905444126076,0.0
1650361121798.227,374.16905444126076,0.0
1650361121799.339,371.4285714285714,0.0
1650361121799.4639,370.62177572631003,0.0
1650361121822.043,370.4206241519674,0.0
1650361121823.3389,369.81847737740446,0.0
1650361121824.368,369.6181965881397,0.0
1650361121824.477,369.4181326116373,0.0
1650361121825.65,368.4210526315789,0.0
1650361121825.763,368.2222821688697,0.0
1650361121828.197,367.82538399353274,0.0
1650361121828.4731,367.03414896477545,0.0
1650361121838.25,366.8368718086536,0.0
1650361121848.296,366.4429530201342,0.0
1650361121873.1638,365.8536585365854,0.0
1650361121873.375,365.6576480042861,0.0
1650361121874.491,365.0708745653918,0.0
1650361121903.355,365.0708745653918,0.0
1650361121904.5242,364.2914331465172,0.0
1650361121919.3909,363.9029592108771,0.0
1650361121919.586,363.70903277378096,0.0
1650361121920.709,363.3217993079585,0.0
1650361121921.887,362.93538952406277,0.0
1650361121922.078,362.74249269200106,0.0
1650361121933.25,362.1650305120722,0.0
1650361121943.28,362.1650305120722,0.0
1650361121970.663,361.58940397350995,0.0
1650361121970.846,361.3979348689436,0.0
1650361121971.984,361.0156043374769,0.0
1650361121997.07,360.6340819022457,0.0
1650361121998.158,360.6340819022457,0.0
1650361121998.393,359.87345109412075,0.0
1650361122000.7131,359.6837944664032,0.0
1650361122005.7349,359.494337634975,0.0
1650361122030.677,358.9271627662372,0.0
1650361122030.859,358.73850197109067,0.0
1650361122031.983,358.17370768827084,0.0
1650361122057.005,358.17370768827084,0.0
1650361122058.154,357.7981651376147,0.0
1650361122058.3,357.23632556922274,0.0
1650361122068.425,357.23632556922274,0.0
1650361122093.249,356.6762477136138,0.0
1650361122094.366,356.3038371182459,0.0
1650361122094.545,356.1179232976781,0.0
1650361122120.7139,355.5613441000261,0.0
1650361122121.9448,355.5613441000261,0.0
1650361122124.333,355.19125683060105,0.0
1650361122124.4358,354.6375681995323,0.0
1650361122125.71,354.82193917338185,0.0
1650361122150.882,354.2694004671684,0.0
1650361122151.989,354.2694004671684,0.0
1650361122152.497,353.7185799429904,0.0
1650361122176.9841,353.16946959896507,0.0
1650361122178.251,353.5353535353535,0.0
